"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"IrpinModel.nlogo"
"Vary Site-Selection Artillery Active Waves"
"04/12/2025 19:56:18:235 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","459","0","624"
"[run number]","turn-on-artillery?","turn-on-stop-conditions?","spacing-mode","site-selection-mode","wave-pause","wave-duration","[step]","battle-outcome","total-infantry-crossed","total-infantry-casualties / 10","total-infantry-used","ticks"
"1743","true","true","Waves","12 Shortest Bridges","80","300","213","Victory","4500","230","2290","213"
"1737","true","true","Waves","12 Shortest Bridges","80","240","837","Victory","4500","1170","5700","837"
"1735","true","true","Waves","12 Shortest Bridges","80","220","848","Victory","4600","1240","5440","848"
"1718","true","true","Waves","12 Shortest Bridges","70","260","2340","Retreat","3400","4520","7570","2340"
"1740","true","true","Waves","12 Shortest Bridges","80","270","1237","Victory","4600","2170","6440","1237"
"1741","true","true","Waves","12 Shortest Bridges","80","280","556","Victory","4600","800","4820","556"
"1729","true","true","Waves","12 Shortest Bridges","80","160","2265","Victory","4500","3810","7800","2265"
"1742","true","true","Waves","12 Shortest Bridges","80","290","601","Victory","4500","1050","4920","601"
"1750","true","true","Waves","12 Shortest Bridges","90","160","421","Victory","4500","590","3410","421"
"1728","true","true","Waves","12 Shortest Bridges","80","150","2680","Retreat","1700","4540","8400","2680"
"1723","true","true","Waves","12 Shortest Bridges","80","100","2840","Retreat","0","4520","8090","2840"
"1738","true","true","Waves","12 Shortest Bridges","80","250","1539","Victory","4500","2380","6750","1539"
"1755","true","true","Waves","12 Shortest Bridges","90","210","217","Victory","4500","180","2220","217"
"1739","true","true","Waves","12 Shortest Bridges","80","260","1552","Victory","4600","2730","6590","1552"
"1749","true","true","Waves","12 Shortest Bridges","90","150","1778","Victory","4500","2780","6640","1778"
"1754","true","true","Waves","12 Shortest Bridges","90","200","774","Victory","4700","1150","5430","774"
"1726","true","true","Waves","12 Shortest Bridges","80","130","2960","Retreat","0","4520","8280","2960"
"1727","true","true","Waves","12 Shortest Bridges","80","140","2920","Retreat","0","4510","8360","2920"
"1724","true","true","Waves","12 Shortest Bridges","80","110","3020","Retreat","0","4560","8200","3020"
"1752","true","true","Waves","12 Shortest Bridges","90","180","1280","Victory","4600","2040","6170","1280"
"1753","true","true","Waves","12 Shortest Bridges","90","190","1036","Victory","4500","1590","5750","1036"
"1758","true","true","Waves","12 Shortest Bridges","90","240","599","Victory","4500","830","4800","599"
"1757","true","true","Waves","12 Shortest Bridges","90","230","819","Victory","4700","1180","5340","819"
"1761","true","true","Waves","12 Shortest Bridges","90","270","615","Victory","4500","980","5030","615"
"1762","true","true","Waves","12 Shortest Bridges","90","280","571","Victory","4500","820","5000","571"
"1759","true","true","Waves","12 Shortest Bridges","90","250","1331","Victory","4500","2290","6470","1331"
"1760","true","true","Waves","12 Shortest Bridges","90","260","896","Victory","4600","1520","5670","896"
"1763","true","true","Waves","12 Shortest Bridges","90","290","684","Victory","4500","1130","5140","684"
"1771","true","true","Waves","13 Shortest Bridges","30","160","222","Victory","4500","130","2090","222"
"1768","true","true","Waves","13 Shortest Bridges","30","130","413","Victory","4500","500","3690","413"
"1767","true","true","Waves","13 Shortest Bridges","30","120","709","Victory","4600","940","5580","709"
"1764","true","true","Waves","12 Shortest Bridges","90","300","968","Victory","4500","1530","5880","968"
"1774","true","true","Waves","13 Shortest Bridges","30","190","316","Victory","4700","310","3010","316"
"1769","true","true","Waves","13 Shortest Bridges","30","140","663","Victory","4500","950","5380","663"
"1777","true","true","Waves","13 Shortest Bridges","30","220","236","Victory","4500","190","2290","236"
"1751","true","true","Waves","12 Shortest Bridges","90","170","2521","Victory","4500","3990","7860","2521"
"1772","true","true","Waves","13 Shortest Bridges","30","170","522","Victory","4700","590","4790","522"
"1779","true","true","Waves","13 Shortest Bridges","30","240","371","Victory","4500","420","3570","371"
"1780","true","true","Waves","13 Shortest Bridges","30","250","512","Victory","4700","640","4970","512"
"1781","true","true","Waves","13 Shortest Bridges","30","260","441","Victory","4500","630","4360","441"
"1746","true","true","Waves","12 Shortest Bridges","90","120","2800","Retreat","0","4510","8020","2800"
"1782","true","true","Waves","13 Shortest Bridges","30","270","198","Victory","4600","110","2090","198"
"1775","true","true","Waves","13 Shortest Bridges","30","200","765","Victory","4500","1220","5750","765"
"1776","true","true","Waves","13 Shortest Bridges","30","210","785","Victory","4500","1070","5890","785"
"1770","true","true","Waves","13 Shortest Bridges","30","150","1755","Victory","4500","3130","7700","1755"
"1785","true","true","Waves","13 Shortest Bridges","30","300","201","Victory","4500","170","2130","201"
"1756","true","true","Waves","12 Shortest Bridges","90","220","2092","Victory","4500","3530","7210","2092"
"1748","true","true","Waves","12 Shortest Bridges","90","140","2840","Retreat","3800","4510","8070","2840"
"1778","true","true","Waves","13 Shortest Bridges","30","230","694","Victory","4600","1080","5610","694"
"1784","true","true","Waves","13 Shortest Bridges","30","290","345","Victory","4500","400","3290","345"
"1783","true","true","Waves","13 Shortest Bridges","30","280","449","Victory","4500","550","4380","449"
"1792","true","true","Waves","13 Shortest Bridges","40","160","200","Victory","4700","160","1700","200"
"1744","true","true","Waves","12 Shortest Bridges","90","100","3040","Retreat","0","4520","7820","3040"
"1795","true","true","Waves","13 Shortest Bridges","40","190","203","Victory","4500","110","1970","203"
"1794","true","true","Waves","13 Shortest Bridges","40","180","211","Victory","4500","130","1910","211"
"1788","true","true","Waves","13 Shortest Bridges","40","120","471","Victory","4500","640","3850","471"
"1747","true","true","Waves","12 Shortest Bridges","90","130","2800","Retreat","0","4540","8330","2800"
"1745","true","true","Waves","12 Shortest Bridges","90","110","3080","Retreat","0","4510","8230","3080"
"1799","true","true","Waves","13 Shortest Bridges","40","230","211","Victory","4600","120","2260","211"
"1801","true","true","Waves","13 Shortest Bridges","40","250","204","Victory","4700","110","2140","204"
"1773","true","true","Waves","13 Shortest Bridges","30","180","1557","Victory","4500","3040","6870","1557"
"1798","true","true","Waves","13 Shortest Bridges","40","220","391","Victory","4500","540","3700","391"
"1796","true","true","Waves","13 Shortest Bridges","40","200","450","Victory","4500","640","4310","450"
"1802","true","true","Waves","13 Shortest Bridges","40","260","260","Victory","4700","220","2700","260"
"1804","true","true","Waves","13 Shortest Bridges","40","280","208","Victory","4500","190","2180","208"
"1807","true","true","Waves","13 Shortest Bridges","50","100","259","Victory","4500","260","2100","259"
"1805","true","true","Waves","13 Shortest Bridges","40","290","349","Victory","4500","550","3270","349"
"1766","true","true","Waves","13 Shortest Bridges","30","110","2167","Victory","4700","4140","8310","2167"
"1791","true","true","Waves","13 Shortest Bridges","40","150","1021","Victory","4500","2010","6420","1021"
"1812","true","true","Waves","13 Shortest Bridges","50","150","202","Victory","4500","130","1580","202"
"1800","true","true","Waves","13 Shortest Bridges","40","240","986","Victory","4500","1560","6230","986"
"1815","true","true","Waves","13 Shortest Bridges","50","180","205","Victory","4500","150","1920","205"
"1816","true","true","Waves","13 Shortest Bridges","50","190","203","Victory","4500","110","2040","203"
"1813","true","true","Waves","13 Shortest Bridges","50","160","640","Victory","4500","1050","5030","640"
"1789","true","true","Waves","13 Shortest Bridges","40","130","2580","Retreat","1800","4530","8690","2580"
"1806","true","true","Waves","13 Shortest Bridges","40","300","1205","Victory","4700","1870","6430","1205"
"1765","true","true","Waves","13 Shortest Bridges","30","100","2320","Retreat","1900","4550","8890","2320"
"1811","true","true","Waves","13 Shortest Bridges","50","140","1128","Victory","4600","1690","6670","1128"
"1817","true","true","Waves","13 Shortest Bridges","50","200","209","Victory","4600","240","2110","209"
"1820","true","true","Waves","13 Shortest Bridges","50","230","197","Victory","4500","70","2080","197"
"1803","true","true","Waves","13 Shortest Bridges","40","270","1116","Victory","4700","1970","6460","1116"
"1825","true","true","Waves","13 Shortest Bridges","50","280","216","Victory","4500","120","2300","216"
"1818","true","true","Waves","13 Shortest Bridges","50","210","479","Victory","4600","630","4330","479"
"1814","true","true","Waves","13 Shortest Bridges","50","170","886","Victory","4500","1580","5970","886"
"1793","true","true","Waves","13 Shortest Bridges","40","170","1599","Victory","4600","2740","7130","1599"
"1797","true","true","Waves","13 Shortest Bridges","40","210","1461","Victory","4600","2810","6850","1461"
"1822","true","true","Waves","13 Shortest Bridges","50","250","566","Victory","4500","780","5090","566"
"1830","true","true","Waves","13 Shortest Bridges","60","120","269","Victory","4500","210","2170","269"
"1827","true","true","Waves","13 Shortest Bridges","50","300","338","Victory","4600","350","3150","338"
"1823","true","true","Waves","13 Shortest Bridges","50","260","572","Victory","4600","810","5220","572"
"1826","true","true","Waves","13 Shortest Bridges","50","290","523","Victory","4500","590","4950","523"
"1819","true","true","Waves","13 Shortest Bridges","50","220","1472","Victory","4600","2620","6830","1472"
"1833","true","true","Waves","13 Shortest Bridges","60","150","418","Victory","4600","520","3150","418"
"1834","true","true","Waves","13 Shortest Bridges","60","160","409","Victory","4500","590","3390","409"
"1786","true","true","Waves","13 Shortest Bridges","40","100","2400","Retreat","3500","4520","8060","2400"
"1787","true","true","Waves","13 Shortest Bridges","40","110","2340","Retreat","1800","4510","8500","2340"
"1839","true","true","Waves","13 Shortest Bridges","60","210","214","Victory","4500","140","2230","214"
"1824","true","true","Waves","13 Shortest Bridges","50","270","1056","Victory","4500","1670","6230","1056"
"1790","true","true","Waves","13 Shortest Bridges","40","140","2460","Retreat","4100","4550","8210","2460"
"1837","true","true","Waves","13 Shortest Bridges","60","190","467","Victory","4700","610","3910","467"
"1836","true","true","Waves","13 Shortest Bridges","60","180","799","Victory","4500","1180","5610","799"
"1843","true","true","Waves","13 Shortest Bridges","60","250","202","Victory","4500","140","2090","202"
"1844","true","true","Waves","13 Shortest Bridges","60","260","210","Victory","4500","130","2250","210"
"1842","true","true","Waves","13 Shortest Bridges","60","240","536","Victory","4500","890","4920","536"
"1847","true","true","Waves","13 Shortest Bridges","60","290","212","Victory","4500","130","2230","212"
"1831","true","true","Waves","13 Shortest Bridges","60","130","1221","Victory","4500","2210","6770","1221"
"1829","true","true","Waves","13 Shortest Bridges","60","110","1270","Victory","4700","1860","6510","1270"
"1845","true","true","Waves","13 Shortest Bridges","60","270","848","Victory","4600","1450","5940","848"
"1841","true","true","Waves","13 Shortest Bridges","60","230","778","Victory","4500","1160","5830","778"
"1808","true","true","Waves","13 Shortest Bridges","50","110","2340","Retreat","0","4560","8310","2340"
"1810","true","true","Waves","13 Shortest Bridges","50","130","2540","Retreat","2100","4570","8450","2540"
"1854","true","true","Waves","13 Shortest Bridges","70","150","209","Victory","4500","120","1590","209"
"1846","true","true","Waves","13 Shortest Bridges","60","280","778","Victory","4500","1010","5770","778"
"1856","true","true","Waves","13 Shortest Bridges","70","170","198","Victory","4700","150","1750","198"
"1851","true","true","Waves","13 Shortest Bridges","70","120","664","Victory","4500","940","4850","664"
"1821","true","true","Waves","13 Shortest Bridges","50","240","1701","Victory","4500","2950","7310","1701"
"1858","true","true","Waves","13 Shortest Bridges","70","190","212","Victory","4500","120","2010","212"
"1848","true","true","Waves","13 Shortest Bridges","60","300","909","Victory","4500","1620","6240","909"
"1838","true","true","Waves","13 Shortest Bridges","60","200","1422","Victory","4500","2480","6830","1422"
"1855","true","true","Waves","13 Shortest Bridges","70","160","634","Victory","4500","790","5090","634"
"1832","true","true","Waves","13 Shortest Bridges","60","140","1642","Victory","4500","2650","6830","1642"
"1863","true","true","Waves","13 Shortest Bridges","70","240","200","Victory","4500","220","2120","200"
"1859","true","true","Waves","13 Shortest Bridges","70","200","480","Victory","4700","770","4190","480"
"1809","true","true","Waves","13 Shortest Bridges","50","120","2680","Retreat","4200","4510","8810","2680"
"1864","true","true","Waves","13 Shortest Bridges","70","250","274","Victory","4500","400","2640","274"
