x_runNumber_,turn_on_artillery_,turn_on_stop_conditions_,spacing_mode,site_selection_mode,wave_pause,wave_duration,x_step_,battle_outcome,total_infantry_crossed,total_infantry_casualties_10,total_infantry_used,total_pontoons_used,ticks
2024,true,true,Waves,12 Shortest Bridges,30,300,288,Victory,4500,330,2990,2510,288
2027,true,true,Waves,12 Shortest Bridges,30,300,305,Victory,4500,430,3150,2590,305
2028,true,true,Waves,12 Shortest Bridges,30,300,209,Victory,4500,220,2170,1820,209
2019,true,true,Waves,12 Shortest Bridges,30,266,616,Victory,4600,1060,5050,4860,616
2030,true,true,Waves,12 Shortest Bridges,30,300,335,Victory,4500,490,3290,2620,335
2012,true,true,Waves,12 Shortest Bridges,30,266,840,Victory,4500,1660,6010,6710,840
2026,true,true,Waves,12 Shortest Bridges,30,300,527,Victory,4500,850,4860,4340,527
2033,true,true,Waves,12 Shortest Bridges,40,100,399,Victory,4500,540,3190,2610,399
1999,true,true,Waves,12 Shortest Bridges,30,200,1777,Victory,4500,3660,7680,13590,1777
2029,true,true,Waves,12 Shortest Bridges,30,300,757,Victory,4500,1330,5610,6060,757
2003,true,true,Waves,12 Shortest Bridges,30,233,1501,Victory,4500,2920,6720,11670,1501
2021,true,true,Waves,12 Shortest Bridges,30,300,1215,Victory,4500,2190,6120,9700,1215
2038,true,true,Waves,12 Shortest Bridges,40,100,912,Victory,4600,1680,5540,5950,912
2016,true,true,Waves,12 Shortest Bridges,30,266,1946,Victory,4600,3680,7510,15300,1946
2025,true,true,Waves,12 Shortest Bridges,30,300,1551,Victory,4600,3220,7370,12380,1551
2032,true,true,Waves,12 Shortest Bridges,40,100,2059,Victory,4600,4210,8150,13280,2059
2031,true,true,Waves,12 Shortest Bridges,40,100,2328,Victory,4500,4290,7440,14740,2328
2009,true,true,Waves,12 Shortest Bridges,30,233,2142,Victory,4600,4450,8070,16500,2142
2034,true,true,Waves,12 Shortest Bridges,40,100,1574,Victory,4500,3070,6880,10070,1574
2036,true,true,Waves,12 Shortest Bridges,40,100,2260,Retreat,3200,4560,8600,14240,2260
2040,true,true,Waves,12 Shortest Bridges,40,100,1940,Victory,4500,3620,7830,12300,1940
2049,true,true,Waves,12 Shortest Bridges,40,133,343,Victory,4500,420,2820,2330,343
2035,true,true,Waves,12 Shortest Bridges,40,100,2240,Retreat,1000,4540,8230,14100,2240
2050,true,true,Waves,12 Shortest Bridges,40,133,247,Victory,4500,240,2230,1830,247
2051,true,true,Waves,12 Shortest Bridges,40,166,361,Victory,4700,560,3330,2770,361
2048,true,true,Waves,12 Shortest Bridges,40,133,951,Victory,4500,1770,6010,6550,951
2041,true,true,Waves,12 Shortest Bridges,40,133,2260,Retreat,2000,4550,7800,15230,2260
2045,true,true,Waves,12 Shortest Bridges,40,133,1471,Victory,4500,2790,6930,10100,1471
2037,true,true,Waves,12 Shortest Bridges,40,100,2260,Retreat,4400,4520,8760,14350,2260
2042,true,true,Waves,12 Shortest Bridges,40,133,2300,Retreat,1500,4540,7540,15520,2300
2052,true,true,Waves,12 Shortest Bridges,40,166,988,Victory,4500,1840,5950,7190,988
2055,true,true,Waves,12 Shortest Bridges,40,166,629,Victory,4700,1020,4920,4420,629
2039,true,true,Waves,12 Shortest Bridges,40,100,2340,Retreat,4000,4530,8950,14900,2340
2059,true,true,Waves,12 Shortest Bridges,40,166,382,Victory,4500,560,3520,2870,382
2044,true,true,Waves,12 Shortest Bridges,40,133,2320,Retreat,4400,4510,8260,15680,2320
2060,true,true,Waves,12 Shortest Bridges,40,166,625,Victory,4600,1100,4920,4440,625
2061,true,true,Waves,12 Shortest Bridges,40,200,442,Victory,4800,790,4260,3510,442
2062,true,true,Waves,12 Shortest Bridges,40,200,718,Victory,4500,1270,5180,5240,718
2053,true,true,Waves,12 Shortest Bridges,40,166,1757,Victory,4700,3180,6730,12500,1757
2054,true,true,Waves,12 Shortest Bridges,40,166,2260,Retreat,2600,4560,7650,15830,2260
2063,true,true,Waves,12 Shortest Bridges,40,200,672,Victory,4500,1070,5180,5170,672
2057,true,true,Waves,12 Shortest Bridges,40,166,1009,Victory,4800,1830,6110,7220,1009
2068,true,true,Waves,12 Shortest Bridges,40,200,213,Victory,4500,190,2100,1760,213
2043,true,true,Waves,12 Shortest Bridges,40,133,2260,Retreat,1900,4530,8450,15210,2260
2058,true,true,Waves,12 Shortest Bridges,40,166,1473,Victory,4500,2920,6930,10440,1473
2046,true,true,Waves,12 Shortest Bridges,40,133,2055,Victory,4500,4140,7780,13880,2055
2069,true,true,Waves,12 Shortest Bridges,40,200,439,Victory,4500,630,4160,3440,439
2072,true,true,Waves,12 Shortest Bridges,40,233,210,Victory,4800,180,2150,1810,210
2064,true,true,Waves,12 Shortest Bridges,40,200,1055,Victory,4600,2130,6110,7810,1055
2047,true,true,Waves,12 Shortest Bridges,40,133,2160,Retreat,2400,4520,8020,14690,2160
2071,true,true,Waves,12 Shortest Bridges,40,233,500,Victory,4600,830,4680,4010,500
2075,true,true,Waves,12 Shortest Bridges,40,233,260,Victory,4600,310,2460,2010,260
2079,true,true,Waves,12 Shortest Bridges,40,233,208,Victory,4500,200,2150,1820,208
2067,true,true,Waves,12 Shortest Bridges,40,200,684,Victory,4500,1180,5220,5240,684
2056,true,true,Waves,12 Shortest Bridges,40,166,2180,Retreat,2700,4580,8180,15420,2180
2077,true,true,Waves,12 Shortest Bridges,40,233,511,Victory,4500,730,4660,4030,511
2081,true,true,Waves,12 Shortest Bridges,40,266,212,Victory,4500,140,2270,1830,212
2085,true,true,Waves,12 Shortest Bridges,40,266,202,Victory,4600,160,2110,1730,202
2066,true,true,Waves,12 Shortest Bridges,40,200,1420,Victory,4500,2530,6510,10400,1420
2083,true,true,Waves,12 Shortest Bridges,40,266,444,Victory,4500,660,4220,3500,444
2086,true,true,Waves,12 Shortest Bridges,40,266,300,Victory,4500,380,2790,2320,300
2073,true,true,Waves,12 Shortest Bridges,40,233,814,Victory,4600,1360,5590,5990,814
2089,true,true,Waves,12 Shortest Bridges,40,266,205,Victory,4500,150,2180,1740,205
2091,true,true,Waves,12 Shortest Bridges,40,300,205,Victory,4500,180,2110,1790,205
2078,true,true,Waves,12 Shortest Bridges,40,233,728,Victory,4700,1200,5390,5650,728
2082,true,true,Waves,12 Shortest Bridges,40,266,763,Victory,4600,1360,5510,5990,763
2065,true,true,Waves,12 Shortest Bridges,40,200,1410,Victory,4500,3010,6960,10440,1410
2093,true,true,Waves,12 Shortest Bridges,40,300,295,Victory,4700,320,3080,2570,295
2084,true,true,Waves,12 Shortest Bridges,40,266,1081,Victory,4500,2130,6290,8270,1081
2090,true,true,Waves,12 Shortest Bridges,40,266,809,Victory,4500,1570,5890,6330,809
2087,true,true,Waves,12 Shortest Bridges,40,266,908,Victory,4500,1990,6130,6860,908
2099,true,true,Waves,12 Shortest Bridges,40,300,269,Victory,4500,300,2820,2310,269
2095,true,true,Waves,12 Shortest Bridges,40,300,534,Victory,4600,900,4860,4310,534
2088,true,true,Waves,12 Shortest Bridges,40,266,1196,Victory,4500,2290,6580,9270,1196
2100,true,true,Waves,12 Shortest Bridges,40,300,203,Victory,4600,180,2120,1790,203
2080,true,true,Waves,12 Shortest Bridges,40,233,1536,Victory,4700,2840,7140,11600,1536
2097,true,true,Waves,12 Shortest Bridges,40,300,572,Victory,4600,810,4960,4580,572
2076,true,true,Waves,12 Shortest Bridges,40,233,1363,Victory,4500,2870,6440,10100,1363
2094,true,true,Waves,12 Shortest Bridges,40,300,971,Victory,4500,1960,6290,7690,971
2070,true,true,Waves,12 Shortest Bridges,40,200,1869,Victory,4600,3580,8020,13870,1869
2092,true,true,Waves,12 Shortest Bridges,40,300,1980,Victory,4500,4030,7820,15400,1980
2096,true,true,Waves,12 Shortest Bridges,40,300,941,Victory,4500,1860,6250,7490,941
2074,true,true,Waves,12 Shortest Bridges,40,233,1819,Victory,4500,3660,7590,13610,1819
2098,true,true,Waves,12 Shortest Bridges,40,300,1641,Victory,4500,3400,7730,12780,1641
2104,true,true,Waves,12 Shortest Bridges,50,100,2212,Victory,4500,4380,7380,13260,2212
2102,true,true,Waves,12 Shortest Bridges,50,100,2480,Retreat,2800,4530,8070,14810,2480
2105,true,true,Waves,12 Shortest Bridges,50,100,2260,Retreat,0,4520,7970,13290,2260
2103,true,true,Waves,12 Shortest Bridges,50,100,2400,Retreat,2000,4550,7720,14110,2400
2109,true,true,Waves,12 Shortest Bridges,50,100,2260,Retreat,3800,4560,8140,13290,2260
2107,true,true,Waves,12 Shortest Bridges,50,100,2340,Retreat,3700,4560,8750,13890,2340
2114,true,true,Waves,12 Shortest Bridges,50,133,989,Victory,4500,1570,5880,6510,989
2106,true,true,Waves,12 Shortest Bridges,50,100,2300,Retreat,0,4530,7810,13500,2300
2101,true,true,Waves,12 Shortest Bridges,50,100,2400,Retreat,3500,4540,8480,14100,2400
2112,true,true,Waves,12 Shortest Bridges,50,133,2360,Retreat,0,4540,8160,15090,2360
2108,true,true,Waves,12 Shortest Bridges,50,100,2440,Retreat,3500,4530,8030,14380,2440
2113,true,true,Waves,12 Shortest Bridges,50,133,1817,Victory,4500,3460,7230,11710,1817
2122,true,true,Waves,12 Shortest Bridges,50,166,242,Victory,4500,280,2070,1690,242
2123,true,true,Waves,12 Shortest Bridges,50,166,199,Victory,4500,140,1720,1470,199
2124,true,true,Waves,12 Shortest Bridges,50,166,245,Victory,4500,260,2110,1710,245
2110,true,true,Waves,12 Shortest Bridges,50,100,2360,Retreat,1200,4540,8480,14060,2360
2125,true,true,Waves,12 Shortest Bridges,50,166,430,Victory,4600,680,3480,2890,430
2117,true,true,Waves,12 Shortest Bridges,50,133,2180,Retreat,300,4510,8080,13960,2180
2111,true,true,Waves,12 Shortest Bridges,50,133,2260,Retreat,0,4520,7490,14470,2260
2116,true,true,Waves,12 Shortest Bridges,50,133,2340,Retreat,1200,4520,7710,15130,2340
2132,true,true,Waves,12 Shortest Bridges,50,200,212,Victory,4600,200,2150,1730,212
2115,true,true,Waves,12 Shortest Bridges,50,133,2520,Retreat,2800,4530,9080,16190,2520
2133,true,true,Waves,12 Shortest Bridges,50,200,203,Victory,4600,120,2100,1720,203
2127,true,true,Waves,12 Shortest Bridges,50,166,836,Victory,4700,1380,5420,5760,836
2131,true,true,Waves,12 Shortest Bridges,50,200,444,Victory,4600,580,4130,3420,444
2137,true,true,Waves,12 Shortest Bridges,50,200,202,Victory,4500,140,2070,1730,202
2119,true,true,Waves,12 Shortest Bridges,50,133,2460,Retreat,4300,4510,8620,15760,2460
2130,true,true,Waves,12 Shortest Bridges,50,166,1275,Victory,4500,2380,6360,8730,1275
2135,true,true,Waves,12 Shortest Bridges,50,200,769,Victory,4500,1220,5310,5400,769
2140,true,true,Waves,12 Shortest Bridges,50,200,214,Victory,4500,170,2040,1720,214
2121,true,true,Waves,12 Shortest Bridges,50,166,1608,Victory,4600,2920,6920,10910,1608
2138,true,true,Waves,12 Shortest Bridges,50,200,437,Victory,4500,630,4100,3420,437
2134,true,true,Waves,12 Shortest Bridges,50,200,936,Victory,4500,1600,5690,6850,936
2118,true,true,Waves,12 Shortest Bridges,50,133,2380,Retreat,0,4560,7880,15180,2380
2143,true,true,Waves,12 Shortest Bridges,50,233,202,Victory,4500,210,2110,1790,202
2144,true,true,Waves,12 Shortest Bridges,50,233,205,Victory,4500,210,2120,1780,205
2142,true,true,Waves,12 Shortest Bridges,50,233,489,Victory,4600,810,4600,3770,489
2139,true,true,Waves,12 Shortest Bridges,50,200,700,Victory,4600,1110,5470,5190,700
2141,true,true,Waves,12 Shortest Bridges,50,233,538,Victory,4500,980,4690,4070,538
2126,true,true,Waves,12 Shortest Bridges,50,166,1274,Victory,4600,2130,6510,8660,1274
2145,true,true,Waves,12 Shortest Bridges,50,233,521,Victory,4500,870,4750,4000,521
2146,true,true,Waves,12 Shortest Bridges,50,233,486,Victory,4600,670,4540,3790,486
2152,true,true,Waves,12 Shortest Bridges,50,266,260,Victory,4500,310,2710,2300,260
2153,true,true,Waves,12 Shortest Bridges,50,266,204,Victory,4500,230,2130,1770,204
2120,true,true,Waves,12 Shortest Bridges,50,133,2280,Retreat,3400,4530,8220,14710,2280
2151,true,true,Waves,12 Shortest Bridges,50,266,538,Victory,4500,850,4810,4250,538
2154,true,true,Waves,12 Shortest Bridges,50,266,304,Victory,4500,420,2750,2320,304
2156,true,true,Waves,12 Shortest Bridges,50,266,195,Victory,4700,130,2060,1680,195
2158,true,true,Waves,12 Shortest Bridges,50,266,210,Victory,4700,140,2210,1840,210
2160,true,true,Waves,12 Shortest Bridges,50,266,261,Victory,4500,290,2790,2270,261
2155,true,true,Waves,12 Shortest Bridges,50,266,409,Victory,4500,490,3760,3180,409
2149,true,true,Waves,12 Shortest Bridges,50,233,1038,Victory,4700,1750,6230,7710,1038
2129,true,true,Waves,12 Shortest Bridges,50,166,2335,Victory,4700,4340,8160,15920,2335
2165,true,true,Waves,12 Shortest Bridges,50,300,240,Victory,4500,290,2560,2110,240
2159,true,true,Waves,12 Shortest Bridges,50,266,584,Victory,4500,940,4960,4590,584
2166,true,true,Waves,12 Shortest Bridges,50,300,296,Victory,4500,350,3050,2570,296
2150,true,true,Waves,12 Shortest Bridges,50,233,1340,Victory,4500,2560,6420,9830,1340
2147,true,true,Waves,12 Shortest Bridges,50,233,1077,Victory,4500,1980,6170,8020,1077
2162,true,true,Waves,12 Shortest Bridges,50,300,827,Victory,4500,1510,6050,6360,827
2157,true,true,Waves,12 Shortest Bridges,50,266,819,Victory,4600,1410,6200,6290,819
2136,true,true,Waves,12 Shortest Bridges,50,200,2227,Victory,4500,4330,8640,15620,2227
2161,true,true,Waves,12 Shortest Bridges,50,300,1234,Victory,4700,2120,6210,9410,1234
2148,true,true,Waves,12 Shortest Bridges,50,233,1310,Victory,4500,2340,6710,9710,1310
2169,true,true,Waves,12 Shortest Bridges,50,300,585,Victory,4700,1070,5150,4630,585
2167,true,true,Waves,12 Shortest Bridges,50,300,875,Victory,4700,1570,6170,6700,875
2128,true,true,Waves,12 Shortest Bridges,50,166,2380,Retreat,2700,4580,8370,16000,2380
2164,true,true,Waves,12 Shortest Bridges,50,300,1577,Victory,4600,3160,6880,11840,1577
2168,true,true,Waves,12 Shortest Bridges,50,300,1376,Victory,4500,2540,6660,10330,1376
2170,true,true,Waves,12 Shortest Bridges,50,300,995,Victory,4500,1770,6390,7770,995
2163,true,true,Waves,12 Shortest Bridges,50,300,1945,Victory,4500,3650,7250,14610,1945
2171,true,true,Waves,12 Shortest Bridges,60,100,2420,Retreat,0,4550,7830,13380,2420
2173,true,true,Waves,12 Shortest Bridges,60,100,2360,Retreat,0,4510,7960,13220,2360
2179,true,true,Waves,12 Shortest Bridges,60,100,2440,Retreat,2000,4510,8010,13560,2440
2174,true,true,Waves,12 Shortest Bridges,60,100,2540,Retreat,0,4540,8160,13970,2540
2176,true,true,Waves,12 Shortest Bridges,60,100,2580,Retreat,1200,4570,8410,14180,2580
2177,true,true,Waves,12 Shortest Bridges,60,100,2480,Retreat,1500,4530,8130,13890,2480
2172,true,true,Waves,12 Shortest Bridges,60,100,2540,Retreat,3200,4530,8680,14140,2540
2180,true,true,Waves,12 Shortest Bridges,60,100,2560,Retreat,2500,4560,8510,13990,2560
2178,true,true,Waves,12 Shortest Bridges,60,100,2540,Retreat,0,4520,8090,14230,2540
2175,true,true,Waves,12 Shortest Bridges,60,100,2640,Retreat,400,4510,8060,14810,2640
2185,true,true,Waves,12 Shortest Bridges,60,133,2640,Retreat,3500,4530,8320,16200,2640
2183,true,true,Waves,12 Shortest Bridges,60,133,2600,Retreat,1200,4530,7960,15760,2600
2181,true,true,Waves,12 Shortest Bridges,60,133,2520,Retreat,2200,4560,8440,15270,2520
2184,true,true,Waves,12 Shortest Bridges,60,133,2460,Retreat,1300,4530,7940,15180,2460
2187,true,true,Waves,12 Shortest Bridges,60,133,2440,Retreat,300,4520,8260,15100,2440
2197,true,true,Waves,12 Shortest Bridges,60,166,198,Victory,4600,100,1770,1430,198
2186,true,true,Waves,12 Shortest Bridges,60,133,2640,Retreat,1400,4520,7900,16280,2640
2193,true,true,Waves,12 Shortest Bridges,60,166,1106,Victory,4500,1850,5960,7200,1106
2182,true,true,Waves,12 Shortest Bridges,60,133,2460,Retreat,0,4520,8200,15080,2460
2199,true,true,Waves,12 Shortest Bridges,60,166,854,Victory,4500,1330,5640,5840,854
2188,true,true,Waves,12 Shortest Bridges,60,133,2460,Retreat,900,4510,7920,15090,2460
2192,true,true,Waves,12 Shortest Bridges,60,166,1327,Victory,4500,2230,6490,8670,1327
2194,true,true,Waves,12 Shortest Bridges,60,166,1564,Victory,4500,3120,7000,10120,1564
2200,true,true,Waves,12 Shortest Bridges,60,166,1095,Victory,4700,1950,6160,7260,1095
2204,true,true,Waves,12 Shortest Bridges,60,200,208,Victory,4500,160,2100,1750,208
2205,true,true,Waves,12 Shortest Bridges,60,200,206,Victory,4600,140,2080,1710,206
2202,true,true,Waves,12 Shortest Bridges,60,200,737,Victory,4500,1280,5240,5230,737
2201,true,true,Waves,12 Shortest Bridges,60,200,697,Victory,4600,1070,5110,5030,697
2190,true,true,Waves,12 Shortest Bridges,60,133,2600,Retreat,100,4520,8250,15910,2600
2191,true,true,Waves,12 Shortest Bridges,60,166,1772,Victory,4500,3240,6800,11490,1772
2207,true,true,Waves,12 Shortest Bridges,60,200,463,Victory,4600,680,4190,3500,463
2206,true,true,Waves,12 Shortest Bridges,60,200,754,Victory,4500,1140,5220,5270,754
2189,true,true,Waves,12 Shortest Bridges,60,133,2500,Retreat,600,4540,8150,15110,2500
2212,true,true,Waves,12 Shortest Bridges,60,233,206,Victory,4500,170,2190,1790,206
2208,true,true,Waves,12 Shortest Bridges,60,200,832,Victory,4500,1490,5460,5680,832
2216,true,true,Waves,12 Shortest Bridges,60,233,203,Victory,4500,220,2170,1790,203
2214,true,true,Waves,12 Shortest Bridges,60,233,485,Victory,4500,860,4390,3710,485
2217,true,true,Waves,12 Shortest Bridges,60,233,211,Victory,4700,190,2220,1830,211
2196,true,true,Waves,12 Shortest Bridges,60,166,2240,Retreat,1800,4580,7820,14380,2240
2211,true,true,Waves,12 Shortest Bridges,60,233,847,Victory,4500,1420,5630,6080,847
2220,true,true,Waves,12 Shortest Bridges,60,233,209,Victory,4500,210,2250,1830,209
2213,true,true,Waves,12 Shortest Bridges,60,233,511,Victory,4600,810,4650,3870,511
2198,true,true,Waves,12 Shortest Bridges,60,166,2420,Retreat,2400,4510,8330,15780,2420
2224,true,true,Waves,12 Shortest Bridges,60,266,226,Victory,4500,260,2450,1970,226
2219,true,true,Waves,12 Shortest Bridges,60,233,850,Victory,4500,1380,5660,6080,850
2209,true,true,Waves,12 Shortest Bridges,60,200,1520,Victory,4500,2780,6590,10420,1520
2210,true,true,Waves,12 Shortest Bridges,60,200,982,Victory,4600,1770,6040,7030,982
2221,true,true,Waves,12 Shortest Bridges,60,266,658,Victory,4500,1090,5000,4720,658
2227,true,true,Waves,12 Shortest Bridges,60,266,205,Victory,4500,190,2130,1810,205
2225,true,true,Waves,12 Shortest Bridges,60,266,510,Victory,4700,630,4630,3900,510
2223,true,true,Waves,12 Shortest Bridges,60,266,890,Victory,4500,1600,6180,6680,890
2195,true,true,Waves,12 Shortest Bridges,60,166,2260,Retreat,2900,4540,7990,14410,2260
2233,true,true,Waves,12 Shortest Bridges,60,300,361,Victory,4500,520,3150,2610,361
2229,true,true,Waves,12 Shortest Bridges,60,266,588,Victory,4500,1010,4960,4550,588
2228,true,true,Waves,12 Shortest Bridges,60,266,835,Victory,4600,1420,5840,6250,835
2226,true,true,Waves,12 Shortest Bridges,60,266,757,Victory,4500,1250,5390,5510,757
2231,true,true,Waves,12 Shortest Bridges,60,300,903,Victory,4700,1440,5840,6790,903
2234,true,true,Waves,12 Shortest Bridges,60,300,339,Victory,4600,380,3090,2620,339
2230,true,true,Waves,12 Shortest Bridges,60,266,843,Victory,4700,1460,5830,6300,843
2237,true,true,Waves,12 Shortest Bridges,60,300,213,Victory,4500,220,2220,1830,213
2239,true,true,Waves,12 Shortest Bridges,60,300,198,Victory,4500,190,2090,1750,198
2218,true,true,Waves,12 Shortest Bridges,60,233,1146,Victory,4700,2180,6590,8020,1146
2203,true,true,Waves,12 Shortest Bridges,60,200,2260,Retreat,3700,4520,8380,15430,2260
2232,true,true,Waves,12 Shortest Bridges,60,300,981,Victory,4500,1760,5760,7440,981
2240,true,true,Waves,12 Shortest Bridges,60,300,204,Victory,4600,200,2120,1790,204
2215,true,true,Waves,12 Shortest Bridges,60,233,1452,Victory,4500,2770,6700,10190,1452
2236,true,true,Waves,12 Shortest Bridges,60,300,346,Victory,4600,530,3140,2580,346
2235,true,true,Waves,12 Shortest Bridges,60,300,1286,Victory,4500,2360,6480,9580,1286
2222,true,true,Waves,12 Shortest Bridges,60,266,2188,Victory,4500,4250,8170,15740,2188
2245,true,true,Waves,12 Shortest Bridges,70,100,1134,Victory,4500,1830,5930,6160,1134
2238,true,true,Waves,12 Shortest Bridges,60,300,1282,Victory,4500,2560,6650,9550,1282
2243,true,true,Waves,12 Shortest Bridges,70,100,2540,Retreat,0,4560,8110,13180,2540
2242,true,true,Waves,12 Shortest Bridges,70,100,2680,Retreat,2200,4570,8210,13910,2680
2246,true,true,Waves,12 Shortest Bridges,70,100,2540,Retreat,0,4540,8020,13250,2540
2241,true,true,Waves,12 Shortest Bridges,70,100,2720,Retreat,0,4570,8340,14120,2720
2250,true,true,Waves,12 Shortest Bridges,70,100,2680,Retreat,4200,4510,7640,14050,2680
2248,true,true,Waves,12 Shortest Bridges,70,100,2500,Retreat,800,4520,7880,13190,2500
2251,true,true,Waves,12 Shortest Bridges,70,133,2720,Retreat,0,4530,8300,15910,2720
2244,true,true,Waves,12 Shortest Bridges,70,100,2700,Retreat,1500,4520,7890,14140,2700
2247,true,true,Waves,12 Shortest Bridges,70,100,2600,Retreat,0,4510,8150,13640,2600
