"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"IrpinModel.nlogo"
"Vary Site-Selection Artillery Active Waves"
"04/13/2025 01:33:44:038 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","459","0","624"
"[run number]","turn-on-artillery?","turn-on-stop-conditions?","spacing-mode","site-selection-mode","wave-pause","wave-duration","[step]","battle-outcome","total-infantry-crossed","total-infantry-casualties / 10","total-infantry-used","total-pontoons-used","ticks"
"3617","true","true","Waves","08 Shortest Bridges","50","233","2020","Retreat","4300","4510","6870","14430","2020"
"3624","true","true","Waves","08 Shortest Bridges","50","266","1196","Victory","4700","2600","5220","9060","1196"
"3630","true","true","Waves","08 Shortest Bridges","50","266","477","Victory","4700","790","4180","3700","477"
"3634","true","true","Waves","08 Shortest Bridges","50","300","172","Victory","4500","190","1820","1520","172"
"3622","true","true","Waves","08 Shortest Bridges","50","266","1495","Victory","4500","3530","6320","11190","1495"
"3623","true","true","Waves","08 Shortest Bridges","50","266","1730","Victory","4500","3540","6680","12780","1730"
"3629","true","true","Waves","08 Shortest Bridges","50","266","992","Victory","4500","2020","5350","7350","992"
"3633","true","true","Waves","08 Shortest Bridges","50","300","492","Victory","4500","940","4320","3880","492"
"3627","true","true","Waves","08 Shortest Bridges","50","266","1747","Victory","4600","3800","6570","13020","1747"
"3621","true","true","Waves","08 Shortest Bridges","50","266","2100","Retreat","1100","4550","7130","15530","2100"
"3620","true","true","Waves","08 Shortest Bridges","50","233","2100","Retreat","4000","4550","7340","15110","2100"
"3628","true","true","Waves","08 Shortest Bridges","50","266","1570","Victory","4600","3630","6390","11470","1570"
"3642","true","true","Waves","08 Shortest Bridges","60","100","480","Victory","4500","840","3220","2650","480"
"3626","true","true","Waves","08 Shortest Bridges","50","266","1960","Retreat","1600","4540","7000","14450","1960"
"3638","true","true","Waves","08 Shortest Bridges","50","300","667","Victory","4500","1290","4820","5210","667"
"3632","true","true","Waves","08 Shortest Bridges","50","300","1262","Victory","4500","2690","5840","9680","1262"
"3643","true","true","Waves","08 Shortest Bridges","60","100","942","Victory","4500","1570","5110","5260","942"
"3631","true","true","Waves","08 Shortest Bridges","50","300","2100","Retreat","4300","4570","6980","15550","2100"
"3641","true","true","Waves","08 Shortest Bridges","60","100","1738","Victory","4700","2920","6050","9700","1738"
"3637","true","true","Waves","08 Shortest Bridges","50","300","2100","Retreat","3400","4520","6840","15590","2100"
"3640","true","true","Waves","08 Shortest Bridges","50","300","2020","Retreat","4400","4520","7050","15370","2020"
"3635","true","true","Waves","08 Shortest Bridges","50","300","2000","Retreat","1400","4540","7090","15180","2000"
"3636","true","true","Waves","08 Shortest Bridges","50","300","2000","Retreat","1700","4520","7000","15160","2000"
"3645","true","true","Waves","08 Shortest Bridges","60","100","1574","Victory","4700","2650","5780","8740","1574"
"3646","true","true","Waves","08 Shortest Bridges","60","100","1435","Victory","4500","2290","5830","7960","1435"
"3639","true","true","Waves","08 Shortest Bridges","50","300","2000","Retreat","4300","4520","7310","15040","2000"
"3644","true","true","Waves","08 Shortest Bridges","60","100","1899","Victory","4600","3600","6760","10540","1899"
"3650","true","true","Waves","08 Shortest Bridges","60","100","1255","Victory","4500","1960","4980","7090","1255"
"3651","true","true","Waves","08 Shortest Bridges","60","133","1299","Victory","4500","2220","5350","8110","1299"
"3659","true","true","Waves","08 Shortest Bridges","60","133","168","Victory","4500","210","1390","1160","168"
"3647","true","true","Waves","08 Shortest Bridges","60","100","2420","Retreat","600","4510","6540","13330","2420"
"3654","true","true","Waves","08 Shortest Bridges","60","133","1121","Victory","4600","1870","4980","6950","1121"
"3653","true","true","Waves","08 Shortest Bridges","60","133","1299","Victory","4600","2130","5290","8140","1299"
"3664","true","true","Waves","08 Shortest Bridges","60","166","384","Victory","4500","660","3440","2830","384"
"3663","true","true","Waves","08 Shortest Bridges","60","166","393","Victory","4500","610","3520","2830","393"
"3652","true","true","Waves","08 Shortest Bridges","60","133","2086","Victory","4500","3530","6540","12770","2086"
"3655","true","true","Waves","08 Shortest Bridges","60","133","1504","Victory","4500","2730","5730","9310","1504"
"3666","true","true","Waves","08 Shortest Bridges","60","166","378","Victory","4700","500","3350","2760","378"
"3648","true","true","Waves","08 Shortest Bridges","60","100","2420","Retreat","1900","4510","7140","13370","2420"
"3658","true","true","Waves","08 Shortest Bridges","60","133","1694","Victory","4500","3000","5730","10440","1694"
"3649","true","true","Waves","08 Shortest Bridges","60","100","2542","Victory","4700","4190","7030","14070","2542"
"3662","true","true","Waves","08 Shortest Bridges","60","166","1278","Victory","4700","2210","5320","8490","1278"
"3660","true","true","Waves","08 Shortest Bridges","60","133","1692","Victory","4600","2800","5800","10420","1692"
"3656","true","true","Waves","08 Shortest Bridges","60","133","2262","Victory","4500","4030","6950","14030","2262"
"3673","true","true","Waves","08 Shortest Bridges","60","200","397","Victory","4500","450","3540","2920","397"
"3665","true","true","Waves","08 Shortest Bridges","60","166","1279","Victory","4500","2160","5240","8510","1279"
"3657","true","true","Waves","08 Shortest Bridges","60","133","2302","Victory","4500","4340","7090","13880","2302"
"3667","true","true","Waves","08 Shortest Bridges","60","166","1492","Victory","4500","2770","5620","9860","1492"
"3670","true","true","Waves","08 Shortest Bridges","60","166","1265","Victory","4700","2430","5780","8420","1265"
"3674","true","true","Waves","08 Shortest Bridges","60","200","929","Victory","4500","1690","5330","6560","929"
"3661","true","true","Waves","08 Shortest Bridges","60","166","2420","Retreat","4200","4520","7190","16000","2420"
"3675","true","true","Waves","08 Shortest Bridges","60","200","975","Victory","4700","1960","5220","6930","975"
"3676","true","true","Waves","08 Shortest Bridges","60","200","1179","Victory","4500","1970","5340","8100","1179"
"3683","true","true","Waves","08 Shortest Bridges","60","233","169","Victory","4500","160","1770","1490","169"
"3678","true","true","Waves","08 Shortest Bridges","60","200","1184","Victory","4500","2400","5310","8190","1184"
"3672","true","true","Waves","08 Shortest Bridges","60","200","1695","Victory","4700","3520","5980","11570","1695"
"3686","true","true","Waves","08 Shortest Bridges","60","233","166","Victory","4700","140","1770","1430","166"
"3671","true","true","Waves","08 Shortest Bridges","60","200","1695","Victory","4500","3180","6490","11530","1695"
"3687","true","true","Waves","08 Shortest Bridges","60","233","166","Victory","4700","120","1760","1430","166"
"3669","true","true","Waves","08 Shortest Bridges","60","166","2260","Retreat","3100","4510","7420","14520","2260"
"3668","true","true","Waves","08 Shortest Bridges","60","166","2400","Retreat","4000","4530","7720","15670","2400"
"3682","true","true","Waves","08 Shortest Bridges","60","233","749","Victory","4600","1340","4860","5420","749"
"3690","true","true","Waves","08 Shortest Bridges","60","233","543","Victory","4500","1030","4350","4000","543"
"3688","true","true","Waves","08 Shortest Bridges","60","233","739","Victory","4500","1400","4920","5370","739"
"3679","true","true","Waves","08 Shortest Bridges","60","200","2220","Retreat","2400","4580","6830","15000","2220"
"3680","true","true","Waves","08 Shortest Bridges","60","200","1718","Victory","4500","3360","6500","11700","1718"
"3677","true","true","Waves","08 Shortest Bridges","60","200","2200","Retreat","3800","4540","7380","14890","2200"
"3681","true","true","Waves","08 Shortest Bridges","60","233","1896","Victory","4600","4060","7310","13330","1896"
"3699","true","true","Waves","08 Shortest Bridges","60","266","320","Victory","4500","570","2790","2290","320"
"3700","true","true","Waves","08 Shortest Bridges","60","266","169","Victory","4500","140","1790","1480","169"
"3691","true","true","Waves","08 Shortest Bridges","60","266","1500","Victory","4500","3170","5850","10880","1500"
"3689","true","true","Waves","08 Shortest Bridges","60","233","1615","Victory","4700","3270","6340","11400","1615"
"3694","true","true","Waves","08 Shortest Bridges","60","266","1149","Victory","4500","2150","5250","8410","1149"
"3695","true","true","Waves","08 Shortest Bridges","60","266","1136","Victory","4700","2300","5240","8340","1136"
"3684","true","true","Waves","08 Shortest Bridges","60","233","2000","Retreat","4200","4550","7500","14190","2000"
"3692","true","true","Waves","08 Shortest Bridges","60","266","1816","Victory","4500","3480","6290","13180","1816"
"3706","true","true","Waves","08 Shortest Bridges","60","300","166","Victory","4600","150","1720","1470","166"
"3702","true","true","Waves","08 Shortest Bridges","60","300","500","Victory","4500","1030","4270","3860","500"
"3685","true","true","Waves","08 Shortest Bridges","60","233","2200","Retreat","2100","4540","7180","15440","2200"
"3703","true","true","Waves","08 Shortest Bridges","60","300","515","Victory","4500","990","4350","4000","515"
"3697","true","true","Waves","08 Shortest Bridges","60","266","1459","Victory","4500","2970","6220","10620","1459"
"3698","true","true","Waves","08 Shortest Bridges","60","266","1602","Victory","4700","3290","5910","11540","1602"
"3693","true","true","Waves","08 Shortest Bridges","60","266","2260","Retreat","3000","4560","7160","16020","2260"
"3712","true","true","Waves","08 Shortest Bridges","70","100","480","Victory","4500","580","3140","2660","480"
"3696","true","true","Waves","08 Shortest Bridges","60","266","2160","Retreat","2600","4570","7170","15730","2160"
"3709","true","true","Waves","08 Shortest Bridges","60","300","894","Victory","4500","1870","4830","6700","894"
"3701","true","true","Waves","08 Shortest Bridges","60","300","2140","Retreat","1500","4560","7310","15550","2140"
"3704","true","true","Waves","08 Shortest Bridges","60","300","1583","Victory","4500","3360","6010","11620","1583"
"3705","true","true","Waves","08 Shortest Bridges","60","300","1649","Victory","4500","3190","5700","12120","1649"
"3716","true","true","Waves","08 Shortest Bridges","70","100","1342","Victory","4500","2130","5430","7090","1342"
"3720","true","true","Waves","08 Shortest Bridges","70","100","478","Victory","4500","510","3130","2670","478"
"3719","true","true","Waves","08 Shortest Bridges","70","100","650","Victory","4500","710","3960","3540","650"
"3710","true","true","Waves","08 Shortest Bridges","60","300","1576","Victory","4500","3360","6850","11560","1576"
"3707","true","true","Waves","08 Shortest Bridges","60","300","1958","Victory","4600","3950","6260","14330","1958"
"3722","true","true","Waves","08 Shortest Bridges","70","133","368","Victory","4500","580","2760","2340","368"
"3708","true","true","Waves","08 Shortest Bridges","60","300","2080","Retreat","2200","4540","6920","15350","2080"
"3715","true","true","Waves","08 Shortest Bridges","70","100","1834","Victory","4500","2730","5530","9620","1834"
"3726","true","true","Waves","08 Shortest Bridges","70","133","568","Victory","4500","1000","4070","3480","568"
"3713","true","true","Waves","08 Shortest Bridges","70","100","2685","Victory","4700","3550","6570","14030","2685"
"3711","true","true","Waves","08 Shortest Bridges","70","100","3020","Retreat","2500","4550","7500","15830","3020"
"3729","true","true","Waves","08 Shortest Bridges","70","133","756","Victory","4700","1160","4590","4690","756"
"3714","true","true","Waves","08 Shortest Bridges","70","100","2820","Retreat","4100","4540","7360","14960","2820"
"3724","true","true","Waves","08 Shortest Bridges","70","133","1569","Victory","4700","2810","5910","9230","1569"
"3721","true","true","Waves","08 Shortest Bridges","70","133","2374","Victory","4500","3910","6930","13930","2374"
"3718","true","true","Waves","08 Shortest Bridges","70","100","2700","Victory","4700","3940","6450","14010","2700"
"3731","true","true","Waves","08 Shortest Bridges","70","166","621","Victory","4500","1110","4400","4190","621"
"3725","true","true","Waves","08 Shortest Bridges","70","133","1585","Victory","4500","2860","5500","9290","1585"
"3717","true","true","Waves","08 Shortest Bridges","70","100","2800","Retreat","2500","4540","7110","14760","2800"
"3734","true","true","Waves","08 Shortest Bridges","70","166","392","Victory","4500","540","3450","2810","392"
"3735","true","true","Waves","08 Shortest Bridges","70","166","648","Victory","4500","1000","4520","4370","648"
"3740","true","true","Waves","08 Shortest Bridges","70","166","382","Victory","4500","520","3290","2720","382"
"3741","true","true","Waves","08 Shortest Bridges","70","200","419","Victory","4600","570","3640","3070","419"
"3732","true","true","Waves","08 Shortest Bridges","70","166","1082","Victory","4600","1580","5230","6970","1082"
"3739","true","true","Waves","08 Shortest Bridges","70","166","639","Victory","4500","1080","4640","4330","639"
"3742","true","true","Waves","08 Shortest Bridges","70","200","422","Victory","4500","730","3690","3130","422"
"3723","true","true","Waves","08 Shortest Bridges","70","133","2380","Victory","4500","4110","7120","13940","2380"
